,Date,Origin Country Code,State of Entry,Total Arrivals,Male Arrivals,Female Arrivals,Nationality
33892,8/1/2021,TWN,Selangor,73,55,18,Taiwan
33893,8/1/2021,TWN,W.P. Labuan,0,0,0,Taiwan
33894,8/1/2021,TZA,Johor,0,0,0,"Tanzania, United Republic of"
33895,8/1/2021,TZA,Kedah,0,0,0,"Tanzania, United Republic of"
33896,8/1/2021,TZA,Perak,0,0,0,"Tanzania, United Republic of"
33897,8/1/2021,TZA,Perlis,0,0,0,"Tanzania, United Republic of"
33898,8/1/2021,TZA,Pulau Pinang,0,0,0,"Tanzania, United Republic of"
33899,8/1/2021,TZA,Sabah,0,0,0,"Tanzania, United Republic of"
33900,8/1/2021,TZA,Sarawak,0,0,0,"Tanzania, United Republic of"
33901,8/1/2021,TZA,Selangor,16,14,2,"Tanzania, United Republic of"
33902,8/1/2021,UGA,Johor,0,0,0,Uganda
33903,8/1/2021,UGA,Kedah,0,0,0,Uganda
33904,8/1/2021,UGA,Perak,0,0,0,Uganda
33905,8/1/2021,UGA,Perlis,0,0,0,Uganda
33906,8/1/2021,UGA,Pulau Pinang,0,0,0,Uganda
33907,8/1/2021,UGA,Sabah,0,0,0,Uganda
33908,8/1/2021,UGA,Sarawak,0,0,0,Uganda
33909,8/1/2021,UGA,Selangor,2,1,1,Uganda
33910,8/1/2021,UKR,Johor,0,0,0,Ukraine
33911,8/1/2021,UKR,Kedah,0,0,0,Ukraine
33912,8/1/2021,UKR,Kelantan,0,0,0,Ukraine
33913,8/1/2021,UKR,Melaka,0,0,0,Ukraine
33914,8/1/2021,UKR,Negeri Sembilan,0,0,0,Ukraine
33915,8/1/2021,UKR,Pahang,0,0,0,Ukraine
33916,8/1/2021,UKR,Perak,0,0,0,Ukraine
33917,8/1/2021,UKR,Perlis,0,0,0,Ukraine
33918,8/1/2021,UKR,Pulau Pinang,0,0,0,Ukraine
33919,8/1/2021,UKR,Sabah,0,0,0,Ukraine
33920,8/1/2021,UKR,Sarawak,0,0,0,Ukraine
33921,8/1/2021,UKR,Selangor,100,95,5,Ukraine
33922,8/1/2021,UKR,W.P. Labuan,0,0,0,Ukraine
33923,8/1/2021,URY,Johor,0,0,0,Uruguay
33924,8/1/2021,URY,Kedah,0,0,0,Uruguay
33925,8/1/2021,URY,Kelantan,0,0,0,Uruguay
33926,8/1/2021,URY,Perak,0,0,0,Uruguay
33927,8/1/2021,URY,Perlis,0,0,0,Uruguay
33928,8/1/2021,URY,Pulau Pinang,0,0,0,Uruguay
33929,8/1/2021,URY,Sabah,0,0,0,Uruguay
33930,8/1/2021,URY,Sarawak,0,0,0,Uruguay
33931,8/1/2021,URY,Selangor,0,0,0,Uruguay
33932,8/1/2021,URY,W.P. Labuan,0,0,0,Uruguay
33933,8/1/2021,USA,Johor,0,0,0,United States Of America
33934,8/1/2021,USA,Kedah,0,0,0,United States Of America
33935,8/1/2021,USA,Kelantan,0,0,0,United States Of America
33936,8/1/2021,USA,Melaka,0,0,0,United States Of America
33937,8/1/2021,USA,Negeri Sembilan,0,0,0,United States Of America
33938,8/1/2021,USA,Pahang,0,0,0,United States Of America
33939,8/1/2021,USA,Perak,0,0,0,United States Of America
33940,8/1/2021,USA,Perlis,0,0,0,United States Of America
33941,8/1/2021,USA,Pulau Pinang,11,8,3,United States Of America
33942,8/1/2021,USA,Sabah,0,0,0,United States Of America
33943,8/1/2021,USA,Sarawak,0,0,0,United States Of America
33944,8/1/2021,USA,Selangor,262,156,106,United States Of America
33945,8/1/2021,USA,Terengganu,0,0,0,United States Of America
33946,8/1/2021,USA,W.P. Labuan,0,0,0,United States Of America
33947,8/1/2021,UZB,Johor,0,0,0,Uzbekistan
33948,8/1/2021,UZB,Kedah,0,0,0,Uzbekistan
33949,8/1/2021,UZB,Kelantan,0,0,0,Uzbekistan
33950,8/1/2021,UZB,Perak,0,0,0,Uzbekistan
33951,8/1/2021,UZB,Perlis,0,0,0,Uzbekistan
33952,8/1/2021,UZB,Pulau Pinang,0,0,0,Uzbekistan
33953,8/1/2021,UZB,Sabah,0,0,0,Uzbekistan
33954,8/1/2021,UZB,Sarawak,0,0,0,Uzbekistan
33955,8/1/2021,UZB,Selangor,9,5,4,Uzbekistan
33956,8/1/2021,VAT,Johor,0,0,0,Holy See (Vatican City State)
33957,8/1/2021,VAT,Sarawak,0,0,0,Holy See (Vatican City State)
33958,8/1/2021,VAT,Selangor,0,0,0,Holy See (Vatican City State)
33959,8/1/2021,VCT,Johor,0,0,0,Saint Vincent and the Grenadines
33960,8/1/2021,VCT,Kedah,0,0,0,Saint Vincent and the Grenadines
33961,8/1/2021,VCT,Pulau Pinang,0,0,0,Saint Vincent and the Grenadines
33962,8/1/2021,VCT,Sarawak,0,0,0,Saint Vincent and the Grenadines
33963,8/1/2021,VCT,Selangor,0,0,0,Saint Vincent and the Grenadines
33964,8/1/2021,VEN,Johor,0,0,0,Venezuela
33965,8/1/2021,VEN,Kedah,0,0,0,Venezuela
33966,8/1/2021,VEN,Kelantan,0,0,0,Venezuela
33967,8/1/2021,VEN,Melaka,0,0,0,Venezuela
33968,8/1/2021,VEN,Perak,0,0,0,Venezuela
33969,8/1/2021,VEN,Perlis,0,0,0,Venezuela
33970,8/1/2021,VEN,Pulau Pinang,0,0,0,Venezuela
33971,8/1/2021,VEN,Sabah,0,0,0,Venezuela
33972,8/1/2021,VEN,Sarawak,0,0,0,Venezuela
33973,8/1/2021,VEN,Selangor,7,5,2,Venezuela
33974,8/1/2021,VEN,W.P. Labuan,0,0,0,Venezuela
33975,8/1/2021,VNM,Johor,0,0,0,Vietnam
33976,8/1/2021,VNM,Kedah,0,0,0,Vietnam
33977,8/1/2021,VNM,Kelantan,0,0,0,Vietnam
33978,8/1/2021,VNM,Melaka,0,0,0,Vietnam
33979,8/1/2021,VNM,Negeri Sembilan,0,0,0,Vietnam
33980,8/1/2021,VNM,Pahang,0,0,0,Vietnam
33981,8/1/2021,VNM,Perak,0,0,0,Vietnam
33982,8/1/2021,VNM,Perlis,0,0,0,Vietnam
33983,8/1/2021,VNM,Pulau Pinang,0,0,0,Vietnam
33984,8/1/2021,VNM,Sabah,0,0,0,Vietnam
33985,8/1/2021,VNM,Sarawak,0,0,0,Vietnam
33986,8/1/2021,VNM,Selangor,35,22,13,Vietnam
33987,8/1/2021,VNM,Terengganu,0,0,0,Vietnam
33988,8/1/2021,VNM,W.P. Labuan,0,0,0,Vietnam
33989,8/1/2021,VUT,Johor,0,0,0,Vanuatu
33990,8/1/2021,VUT,Kedah,0,0,0,Vanuatu
33991,8/1/2021,VUT,Pulau Pinang,0,0,0,Vanuatu
33992,8/1/2021,VUT,Sabah,0,0,0,Vanuatu
33993,8/1/2021,VUT,Sarawak,0,0,0,Vanuatu
33994,8/1/2021,VUT,Selangor,0,0,0,Vanuatu
33995,8/1/2021,WSM,Johor,0,0,0,Samoa
33996,8/1/2021,WSM,Sarawak,0,0,0,Samoa
33997,8/1/2021,WSM,Selangor,0,0,0,Samoa
33998,8/1/2021,YEM,Johor,0,0,0,Yemen
33999,8/1/2021,YEM,Kedah,0,0,0,Yemen
34000,8/1/2021,YEM,Kelantan,0,0,0,Yemen
34001,8/1/2021,YEM,Melaka,0,0,0,Yemen
34002,8/1/2021,YEM,Pahang,0,0,0,Yemen
34003,8/1/2021,YEM,Perak,0,0,0,Yemen
34004,8/1/2021,YEM,Perlis,0,0,0,Yemen
34005,8/1/2021,YEM,Pulau Pinang,0,0,0,Yemen
34006,8/1/2021,YEM,Sabah,0,0,0,Yemen
34007,8/1/2021,YEM,Sarawak,0,0,0,Yemen
34008,8/1/2021,YEM,Selangor,63,40,23,Yemen
34009,8/1/2021,YEM,W.P. Labuan,0,0,0,Yemen
34010,8/1/2021,ZAF,Johor,0,0,0,South Africa
34011,8/1/2021,ZAF,Kedah,0,0,0,South Africa
34012,8/1/2021,ZAF,Kelantan,0,0,0,South Africa
34013,8/1/2021,ZAF,Melaka,0,0,0,South Africa
34014,8/1/2021,ZAF,Pahang,0,0,0,South Africa
34015,8/1/2021,ZAF,Perak,0,0,0,South Africa
34016,8/1/2021,ZAF,Perlis,0,0,0,South Africa
34017,8/1/2021,ZAF,Pulau Pinang,0,0,0,South Africa
34018,8/1/2021,ZAF,Sabah,0,0,0,South Africa
34019,8/1/2021,ZAF,Sarawak,0,0,0,South Africa
34020,8/1/2021,ZAF,Selangor,30,20,10,South Africa
34021,8/1/2021,ZAF,Terengganu,0,0,0,South Africa
34022,8/1/2021,ZAF,W.P. Labuan,0,0,0,South Africa
34023,8/1/2021,ZMB,Johor,0,0,0,Zambia
34024,8/1/2021,ZMB,Kedah,0,0,0,Zambia
34025,8/1/2021,ZMB,Perak,0,0,0,Zambia
34026,8/1/2021,ZMB,Perlis,0,0,0,Zambia
34027,8/1/2021,ZMB,Pulau Pinang,0,0,0,Zambia
34028,8/1/2021,ZMB,Sabah,0,0,0,Zambia
34029,8/1/2021,ZMB,Sarawak,0,0,0,Zambia
34030,8/1/2021,ZMB,Selangor,8,4,4,Zambia
34031,8/1/2021,ZWE,Johor,0,0,0,Zimbabwe
34032,8/1/2021,ZWE,Kedah,0,0,0,Zimbabwe
34033,8/1/2021,ZWE,Kelantan,0,0,0,Zimbabwe
34034,8/1/2021,ZWE,Perak,0,0,0,Zimbabwe
34035,8/1/2021,ZWE,Perlis,0,0,0,Zimbabwe
34036,8/1/2021,ZWE,Pulau Pinang,0,0,0,Zimbabwe
34037,8/1/2021,ZWE,Sabah,0,0,0,Zimbabwe
34038,8/1/2021,ZWE,Sarawak,0,0,0,Zimbabwe
34039,8/1/2021,ZWE,Selangor,15,4,11,Zimbabwe
34040,9/1/2021,ABW,Kedah,0,0,0,Aruba
34041,9/1/2021,ABW,Pulau Pinang,0,0,0,Aruba
34042,9/1/2021,AFG,Johor,0,0,0,Afghanistan
34043,9/1/2021,AFG,Kedah,0,0,0,Afghanistan
34044,9/1/2021,AFG,Perlis,0,0,0,Afghanistan
34045,9/1/2021,AFG,Pulau Pinang,0,0,0,Afghanistan
34046,9/1/2021,AFG,Sarawak,0,0,0,Afghanistan
34047,9/1/2021,AFG,Selangor,8,4,4,Afghanistan
34048,9/1/2021,AGO,Johor,0,0,0,Angola
34049,9/1/2021,AGO,Kedah,0,0,0,Angola
34050,9/1/2021,AGO,Sabah,0,0,0,Angola
34051,9/1/2021,AGO,Selangor,0,0,0,Angola
34052,9/1/2021,AIA,Selangor,0,0,0,Anguilla
34053,9/1/2021,ALB,Johor,0,0,0,Albania
34054,9/1/2021,ALB,Kedah,0,0,0,Albania
34055,9/1/2021,ALB,Perak,0,0,0,Albania
34056,9/1/2021,ALB,Perlis,0,0,0,Albania
34057,9/1/2021,ALB,Pulau Pinang,0,0,0,Albania
34058,9/1/2021,ALB,Sabah,0,0,0,Albania
34059,9/1/2021,ALB,Sarawak,0,0,0,Albania
34060,9/1/2021,ALB,Selangor,2,1,1,Albania
34061,9/1/2021,AND,Johor,0,0,0,Andorra
34062,9/1/2021,AND,Kedah,0,0,0,Andorra
34063,9/1/2021,AND,Perlis,0,0,0,Andorra
34064,9/1/2021,AND,Pulau Pinang,0,0,0,Andorra
34065,9/1/2021,AND,Selangor,0,0,0,Andorra
34066,9/1/2021,ANT,Selangor,0,0,0,Netherlands Antilles
34067,9/1/2021,ARE,Johor,0,0,0,United Arab Emirates
34068,9/1/2021,ARE,Kedah,0,0,0,United Arab Emirates
34069,9/1/2021,ARE,Kelantan,0,0,0,United Arab Emirates
34070,9/1/2021,ARE,Perak,0,0,0,United Arab Emirates
34071,9/1/2021,ARE,Perlis,0,0,0,United Arab Emirates
34072,9/1/2021,ARE,Pulau Pinang,0,0,0,United Arab Emirates
34073,9/1/2021,ARE,Sabah,0,0,0,United Arab Emirates
34074,9/1/2021,ARE,Sarawak,43,43,0,United Arab Emirates
34075,9/1/2021,ARE,Selangor,2,1,1,United Arab Emirates
34076,9/1/2021,ARG,Johor,0,0,0,Argentina
34077,9/1/2021,ARG,Kedah,0,0,0,Argentina
34078,9/1/2021,ARG,Kelantan,0,0,0,Argentina
34079,9/1/2021,ARG,Melaka,0,0,0,Argentina
34080,9/1/2021,ARG,Perak,0,0,0,Argentina
34081,9/1/2021,ARG,Perlis,0,0,0,Argentina
34082,9/1/2021,ARG,Pulau Pinang,0,0,0,Argentina
34083,9/1/2021,ARG,Sabah,0,0,0,Argentina
34084,9/1/2021,ARG,Sarawak,0,0,0,Argentina
34085,9/1/2021,ARG,Selangor,4,1,3,Argentina
34086,9/1/2021,ARG,W.P. Labuan,0,0,0,Argentina
34087,9/1/2021,ARM,Johor,0,0,0,Armenia
34088,9/1/2021,ARM,Kedah,0,0,0,Armenia
34089,9/1/2021,ARM,Kelantan,0,0,0,Armenia
34090,9/1/2021,ARM,Perak,0,0,0,Armenia
34091,9/1/2021,ARM,Perlis,0,0,0,Armenia
34092,9/1/2021,ARM,Pulau Pinang,0,0,0,Armenia
34093,9/1/2021,ARM,Sabah,0,0,0,Armenia
34094,9/1/2021,ARM,Sarawak,0,0,0,Armenia
34095,9/1/2021,ARM,Selangor,0,0,0,Armenia
34096,9/1/2021,ATA,Selangor,0,0,0,Antarctica
34097,9/1/2021,ATG,Johor,0,0,0,Antigua and Barbuda
34098,9/1/2021,ATG,Kedah,0,0,0,Antigua and Barbuda
34099,9/1/2021,ATG,Pulau Pinang,0,0,0,Antigua and Barbuda
34100,9/1/2021,ATG,Sarawak,0,0,0,Antigua and Barbuda
34101,9/1/2021,ATG,Selangor,0,0,0,Antigua and Barbuda
34102,9/1/2021,AUS,Johor,1,1,0,Australia
34103,9/1/2021,AUS,Kedah,0,0,0,Australia
34104,9/1/2021,AUS,Kelantan,0,0,0,Australia
34105,9/1/2021,AUS,Melaka,0,0,0,Australia
34106,9/1/2021,AUS,Negeri Sembilan,0,0,0,Australia
34107,9/1/2021,AUS,Pahang,0,0,0,Australia
34108,9/1/2021,AUS,Perak,0,0,0,Australia
34109,9/1/2021,AUS,Perlis,0,0,0,Australia
34110,9/1/2021,AUS,Pulau Pinang,4,3,1,Australia
34111,9/1/2021,AUS,Sabah,0,0,0,Australia
34112,9/1/2021,AUS,Sarawak,0,0,0,Australia
34113,9/1/2021,AUS,Selangor,96,63,33,Australia
34114,9/1/2021,AUS,Terengganu,0,0,0,Australia
34115,9/1/2021,AUS,W.P. Labuan,0,0,0,Australia
34116,9/1/2021,AUT,Johor,0,0,0,Austria
34117,9/1/2021,AUT,Kedah,0,0,0,Austria
34118,9/1/2021,AUT,Kelantan,1,1,0,Austria
34119,9/1/2021,AUT,Melaka,0,0,0,Austria
34120,9/1/2021,AUT,Negeri Sembilan,0,0,0,Austria
34121,9/1/2021,AUT,Pahang,0,0,0,Austria
34122,9/1/2021,AUT,Perak,0,0,0,Austria
34123,9/1/2021,AUT,Perlis,0,0,0,Austria
34124,9/1/2021,AUT,Pulau Pinang,1,0,1,Austria
34125,9/1/2021,AUT,Sabah,0,0,0,Austria
34126,9/1/2021,AUT,Sarawak,0,0,0,Austria
34127,9/1/2021,AUT,Selangor,31,27,4,Austria
34128,9/1/2021,AUT,Terengganu,0,0,0,Austria
34129,9/1/2021,AUT,W.P. Labuan,0,0,0,Austria
34130,9/1/2021,AZE,Johor,0,0,0,Azerbaijan
34131,9/1/2021,AZE,Kedah,0,0,0,Azerbaijan
34132,9/1/2021,AZE,Kelantan,0,0,0,Azerbaijan
34133,9/1/2021,AZE,Melaka,0,0,0,Azerbaijan
34134,9/1/2021,AZE,Perlis,0,0,0,Azerbaijan
34135,9/1/2021,AZE,Pulau Pinang,0,0,0,Azerbaijan
34136,9/1/2021,AZE,Sabah,0,0,0,Azerbaijan
34137,9/1/2021,AZE,Sarawak,0,0,0,Azerbaijan
34138,9/1/2021,AZE,Selangor,2,1,1,Azerbaijan
34139,9/1/2021,AZE,W.P. Labuan,0,0,0,Azerbaijan
34140,9/1/2021,BDI,Pulau Pinang,0,0,0,Burundi
34141,9/1/2021,BDI,Sarawak,0,0,0,Burundi
34142,9/1/2021,BDI,Selangor,0,0,0,Burundi
34143,9/1/2021,BEL,Johor,0,0,0,Belgium
34144,9/1/2021,BEL,Kedah,0,0,0,Belgium
34145,9/1/2021,BEL,Kelantan,0,0,0,Belgium
34146,9/1/2021,BEL,Melaka,0,0,0,Belgium
34147,9/1/2021,BEL,Negeri Sembilan,0,0,0,Belgium
34148,9/1/2021,BEL,Pahang,0,0,0,Belgium
34149,9/1/2021,BEL,Perak,0,0,0,Belgium
34150,9/1/2021,BEL,Perlis,0,0,0,Belgium
34151,9/1/2021,BEL,Pulau Pinang,2,1,1,Belgium
34152,9/1/2021,BEL,Sabah,0,0,0,Belgium
34153,9/1/2021,BEL,Sarawak,0,0,0,Belgium
34154,9/1/2021,BEL,Selangor,26,13,13,Belgium
34155,9/1/2021,BEL,W.P. Labuan,0,0,0,Belgium
34156,9/1/2021,BEN,Johor,0,0,0,Benin
34157,9/1/2021,BEN,Kedah,0,0,0,Benin
34158,9/1/2021,BEN,Perak,0,0,0,Benin
34159,9/1/2021,BEN,Pulau Pinang,0,0,0,Benin
34160,9/1/2021,BEN,Sabah,0,0,0,Benin
34161,9/1/2021,BEN,Sarawak,0,0,0,Benin
34162,9/1/2021,BEN,Selangor,0,0,0,Benin
34163,9/1/2021,BFA,Perak,0,0,0,Burkina Faso
34164,9/1/2021,BFA,Pulau Pinang,0,0,0,Burkina Faso
34165,9/1/2021,BFA,Selangor,1,0,1,Burkina Faso
34166,9/1/2021,BGD,Johor,2,2,0,Bangladesh
34167,9/1/2021,BGD,Kedah,0,0,0,Bangladesh
34168,9/1/2021,BGD,Kelantan,0,0,0,Bangladesh
34169,9/1/2021,BGD,Melaka,0,0,0,Bangladesh
34170,9/1/2021,BGD,Negeri Sembilan,0,0,0,Bangladesh
34171,9/1/2021,BGD,Pahang,0,0,0,Bangladesh
34172,9/1/2021,BGD,Perak,0,0,0,Bangladesh
34173,9/1/2021,BGD,Perlis,0,0,0,Bangladesh
34174,9/1/2021,BGD,Pulau Pinang,0,0,0,Bangladesh
34175,9/1/2021,BGD,Sabah,0,0,0,Bangladesh
34176,9/1/2021,BGD,Sarawak,1,1,0,Bangladesh
34177,9/1/2021,BGD,Selangor,31,22,9,Bangladesh
34178,9/1/2021,BGD,W.P. Labuan,0,0,0,Bangladesh
34179,9/1/2021,BGR,Johor,0,0,0,Bulgaria
34180,9/1/2021,BGR,Kedah,0,0,0,Bulgaria
34181,9/1/2021,BGR,Kelantan,0,0,0,Bulgaria
34182,9/1/2021,BGR,Pahang,0,0,0,Bulgaria
34183,9/1/2021,BGR,Perak,0,0,0,Bulgaria
34184,9/1/2021,BGR,Perlis,0,0,0,Bulgaria
34185,9/1/2021,BGR,Pulau Pinang,0,0,0,Bulgaria
34186,9/1/2021,BGR,Sabah,0,0,0,Bulgaria
34187,9/1/2021,BGR,Sarawak,0,0,0,Bulgaria
34188,9/1/2021,BGR,Selangor,9,7,2,Bulgaria
34189,9/1/2021,BGR,W.P. Labuan,0,0,0,Bulgaria
34190,9/1/2021,BHR,Johor,0,0,0,Bahrain
34191,9/1/2021,BHR,Kedah,0,0,0,Bahrain
34192,9/1/2021,BHR,Kelantan,0,0,0,Bahrain
34193,9/1/2021,BHR,Perlis,0,0,0,Bahrain
34194,9/1/2021,BHR,Pulau Pinang,0,0,0,Bahrain
34195,9/1/2021,BHR,Sabah,0,0,0,Bahrain
34196,9/1/2021,BHR,Sarawak,0,0,0,Bahrain
34197,9/1/2021,BHR,Selangor,0,0,0,Bahrain
34198,9/1/2021,BHS,Johor,0,0,0,Bahamas
34199,9/1/2021,BHS,Kedah,0,0,0,Bahamas
34200,9/1/2021,BHS,Perak,0,0,0,Bahamas
34201,9/1/2021,BHS,Sabah,0,0,0,Bahamas
34202,9/1/2021,BHS,Sarawak,0,0,0,Bahamas
34203,9/1/2021,BHS,Selangor,0,0,0,Bahamas
34204,9/1/2021,BIH,Johor,0,0,0,Bosnia and Herzegovina
34205,9/1/2021,BIH,Kedah,0,0,0,Bosnia and Herzegovina
34206,9/1/2021,BIH,Perlis,0,0,0,Bosnia and Herzegovina
34207,9/1/2021,BIH,Pulau Pinang,0,0,0,Bosnia and Herzegovina
34208,9/1/2021,BIH,Sabah,0,0,0,Bosnia and Herzegovina
34209,9/1/2021,BIH,Sarawak,0,0,0,Bosnia and Herzegovina
34210,9/1/2021,BIH,Selangor,4,2,2,Bosnia and Herzegovina
34211,9/1/2021,BLR,Johor,0,0,0,Belarus
34212,9/1/2021,BLR,Kedah,0,0,0,Belarus
34213,9/1/2021,BLR,Kelantan,0,0,0,Belarus
34214,9/1/2021,BLR,Pahang,0,0,0,Belarus
34215,9/1/2021,BLR,Perak,0,0,0,Belarus
34216,9/1/2021,BLR,Perlis,0,0,0,Belarus
34217,9/1/2021,BLR,Pulau Pinang,0,0,0,Belarus
34218,9/1/2021,BLR,Sabah,0,0,0,Belarus
34219,9/1/2021,BLR,Sarawak,0,0,0,Belarus
34220,9/1/2021,BLR,Selangor,2,1,1,Belarus
34221,9/1/2021,BLR,W.P. Labuan,0,0,0,Belarus
34222,9/1/2021,BLZ,Johor,0,0,0,Belize
34223,9/1/2021,BLZ,Pulau Pinang,0,0,0,Belize
34224,9/1/2021,BLZ,Sarawak,0,0,0,Belize
34225,9/1/2021,BLZ,Selangor,0,0,0,Belize
34226,9/1/2021,BMU,Selangor,0,0,0,Bermuda
34227,9/1/2021,BOL,Johor,0,0,0,Bolivia
34228,9/1/2021,BOL,Kedah,0,0,0,Bolivia
34229,9/1/2021,BOL,Melaka,0,0,0,Bolivia
34230,9/1/2021,BOL,Perak,0,0,0,Bolivia
34231,9/1/2021,BOL,Perlis,0,0,0,Bolivia
34232,9/1/2021,BOL,Pulau Pinang,0,0,0,Bolivia
34233,9/1/2021,BOL,Sabah,0,0,0,Bolivia
34234,9/1/2021,BOL,Sarawak,0,0,0,Bolivia
34235,9/1/2021,BOL,Selangor,0,0,0,Bolivia
34236,9/1/2021,BRA,Johor,0,0,0,Brazil
34237,9/1/2021,BRA,Kedah,0,0,0,Brazil
34238,9/1/2021,BRA,Kelantan,0,0,0,Brazil
34239,9/1/2021,BRA,Melaka,0,0,0,Brazil
34240,9/1/2021,BRA,Pahang,0,0,0,Brazil
34241,9/1/2021,BRA,Perak,0,0,0,Brazil
34242,9/1/2021,BRA,Perlis,0,0,0,Brazil
34243,9/1/2021,BRA,Pulau Pinang,0,0,0,Brazil
34244,9/1/2021,BRA,Sabah,0,0,0,Brazil
34245,9/1/2021,BRA,Sarawak,0,0,0,Brazil
34246,9/1/2021,BRA,Selangor,11,5,6,Brazil
34247,9/1/2021,BRA,W.P. Labuan,0,0,0,Brazil
34248,9/1/2021,BRB,Johor,0,0,0,Barbados
34249,9/1/2021,BRB,Kedah,0,0,0,Barbados
34250,9/1/2021,BRB,Perlis,0,0,0,Barbados
34251,9/1/2021,BRB,Pulau Pinang,0,0,0,Barbados
34252,9/1/2021,BRB,Selangor,1,1,0,Barbados
34253,9/1/2021,BRN,Johor,0,0,0,Brunei Darussalam
34254,9/1/2021,BRN,Kedah,0,0,0,Brunei Darussalam
34255,9/1/2021,BRN,Kelantan,0,0,0,Brunei Darussalam
34256,9/1/2021,BRN,Melaka,0,0,0,Brunei Darussalam
34257,9/1/2021,BRN,Pahang,0,0,0,Brunei Darussalam
34258,9/1/2021,BRN,Perak,0,0,0,Brunei Darussalam
34259,9/1/2021,BRN,Perlis,0,0,0,Brunei Darussalam
34260,9/1/2021,BRN,Pulau Pinang,0,0,0,Brunei Darussalam
34261,9/1/2021,BRN,Sabah,0,0,0,Brunei Darussalam
34262,9/1/2021,BRN,Sarawak,234,234,0,Brunei Darussalam
34263,9/1/2021,BRN,Selangor,38,32,6,Brunei Darussalam
34264,9/1/2021,BRN,W.P. Labuan,0,0,0,Brunei Darussalam
34265,9/1/2021,BTN,Johor,0,0,0,Bhutan
34266,9/1/2021,BTN,Kedah,0,0,0,Bhutan
34267,9/1/2021,BTN,Perak,0,0,0,Bhutan
34268,9/1/2021,BTN,Perlis,0,0,0,Bhutan
34269,9/1/2021,BTN,Pulau Pinang,0,0,0,Bhutan
34270,9/1/2021,BTN,Sabah,0,0,0,Bhutan
34271,9/1/2021,BTN,Sarawak,0,0,0,Bhutan
34272,9/1/2021,BTN,Selangor,1,1,0,Bhutan
34273,9/1/2021,BWA,Johor,0,0,0,Botswana
34274,9/1/2021,BWA,Kedah,0,0,0,Botswana
34275,9/1/2021,BWA,Perlis,0,0,0,Botswana
34276,9/1/2021,BWA,Pulau Pinang,0,0,0,Botswana
34277,9/1/2021,BWA,Sabah,0,0,0,Botswana
34278,9/1/2021,BWA,Sarawak,0,0,0,Botswana
34279,9/1/2021,BWA,Selangor,0,0,0,Botswana
34280,9/1/2021,CAF,Kedah,0,0,0,Central African Republic
34281,9/1/2021,CAF,Selangor,0,0,0,Central African Republic
34282,9/1/2021,CAN,Johor,0,0,0,Canada
34283,9/1/2021,CAN,Kedah,0,0,0,Canada
34284,9/1/2021,CAN,Kelantan,0,0,0,Canada
34285,9/1/2021,CAN,Melaka,0,0,0,Canada
34286,9/1/2021,CAN,Negeri Sembilan,0,0,0,Canada
34287,9/1/2021,CAN,Pahang,0,0,0,Canada
34288,9/1/2021,CAN,Perak,0,0,0,Canada
34289,9/1/2021,CAN,Perlis,0,0,0,Canada
34290,9/1/2021,CAN,Pulau Pinang,1,1,0,Canada
34291,9/1/2021,CAN,Sabah,0,0,0,Canada
34292,9/1/2021,CAN,Sarawak,0,0,0,Canada
34293,9/1/2021,CAN,Selangor,58,45,13,Canada
34294,9/1/2021,CAN,Terengganu,0,0,0,Canada
34295,9/1/2021,CAN,W.P. Labuan,0,0,0,Canada
34296,9/1/2021,CCK,Selangor,0,0,0,Cocos (Keeling) Islands
34297,9/1/2021,CHE,Johor,0,0,0,Switzerland
34298,9/1/2021,CHE,Kedah,0,0,0,Switzerland
34299,9/1/2021,CHE,Kelantan,0,0,0,Switzerland
34300,9/1/2021,CHE,Melaka,0,0,0,Switzerland
34301,9/1/2021,CHE,Negeri Sembilan,0,0,0,Switzerland
34302,9/1/2021,CHE,Pahang,0,0,0,Switzerland
34303,9/1/2021,CHE,Perak,0,0,0,Switzerland
34304,9/1/2021,CHE,Perlis,0,0,0,Switzerland
34305,9/1/2021,CHE,Pulau Pinang,1,1,0,Switzerland
34306,9/1/2021,CHE,Sabah,0,0,0,Switzerland
34307,9/1/2021,CHE,Sarawak,0,0,0,Switzerland
34308,9/1/2021,CHE,Selangor,22,16,6,Switzerland
34309,9/1/2021,CHE,W.P. Labuan,0,0,0,Switzerland
34310,9/1/2021,CHL,Johor,0,0,0,Chile
34311,9/1/2021,CHL,Kedah,0,0,0,Chile
34312,9/1/2021,CHL,Kelantan,0,0,0,Chile
34313,9/1/2021,CHL,Melaka,0,0,0,Chile
34314,9/1/2021,CHL,Pahang,0,0,0,Chile
34315,9/1/2021,CHL,Perak,0,0,0,Chile
34316,9/1/2021,CHL,Perlis,0,0,0,Chile
34317,9/1/2021,CHL,Pulau Pinang,0,0,0,Chile
34318,9/1/2021,CHL,Sabah,0,0,0,Chile
34319,9/1/2021,CHL,Sarawak,0,0,0,Chile
34320,9/1/2021,CHL,Selangor,1,1,0,Chile
34321,9/1/2021,CHN,Johor,2,2,0,China
34322,9/1/2021,CHN,Kedah,0,0,0,China
34323,9/1/2021,CHN,Kelantan,0,0,0,China
34324,9/1/2021,CHN,Melaka,0,0,0,China
34325,9/1/2021,CHN,Pahang,0,0,0,China
34326,9/1/2021,CHN,Perak,0,0,0,China
34327,9/1/2021,CHN,Perlis,0,0,0,China
34328,9/1/2021,CHN,Pulau Pinang,3,1,2,China
